Time,T1,T2,Q1,Q2
648.01,49.58,29.89,60.0,0.0
649.01,49.58,29.89,60.0,0.0
650.02,49.58,29.793,60.0,0.0
651.01,49.58,29.825,60.0,0.0
652.01,49.58,29.89,60.0,0.0
653.0,49.58,29.922,60.0,0.0
654.01,49.58,29.922,60.0,0.0
655.0,49.58,29.922,60.0,0.0
656.01,49.58,29.922,60.0,0.0
657.01,49.58,29.922,60.0,0.0
658.01,49.58,29.922,60.0,0.0
659.01,49.58,29.922,60.0,0.0
660.0,49.58,29.922,60.0,0.0
661.01,49.58,29.922,60.0,0.0
662.01,49.58,29.922,60.0,0.0
663.01,49.645,29.922,60.0,0.0
664.0,49.58,29.922,60.0,0.0
665.0,49.58,29.922,60.0,0.0
666.01,49.58,29.922,60.0,0.0
667.01,49.58,29.922,60.0,0.0
668.0,49.58,29.922,60.0,0.0
669.01,49.58,29.922,60.0,0.0
670.01,49.612,29.922,60.0,0.0
671.02,49.741,29.922,60.0,0.0
672.0,49.58,29.922,60.0,0.0
673.01,49.806,29.922,60.0,0.0
674.01,49.87,29.922,60.0,0.0
675.01,49.838,29.922,60.0,0.0
676.0,49.87,29.954,60.0,0.0
677.01,49.902,29.922,60.0,0.0
678.01,49.902,29.954,60.0,0.0
679.01,49.87,29.922,60.0,0.0
680.0,49.902,29.986,60.0,0.0
681.0,49.902,29.922,60.0,0.0
682.01,49.902,29.922,60.0,0.0
683.01,49.902,29.986,60.0,0.0
684.01,49.902,29.986,60.0,0.0
685.0,49.902,29.986,60.0,0.0
686.01,49.902,29.954,60.0,0.0
687.01,49.902,29.922,60.0,0.0
688.01,49.902,29.954,60.0,0.0
689.02,49.902,30.019,60.0,0.0
690.01,49.902,29.922,60.0,0.0
691.01,49.902,30.115,60.0,0.0
692.01,49.902,29.986,60.0,0.0
693.01,49.902,29.954,60.0,0.0
694.01,49.902,30.147,60.0,0.0
695.01,49.902,30.083,60.0,0.0
696.01,49.902,30.083,60.0,0.0
697.01,49.902,30.18,60.0,0.0
698.0,49.902,30.147,60.0,0.0
699.01,49.902,30.115,60.0,0.0
700.01,49.902,29.986,60.0,0.0
701.02,49.902,30.244,60.0,0.0
702.01,49.902,30.115,60.0,0.0
703.01,49.902,30.212,60.0,0.0
704.01,49.902,30.244,60.0,0.0
705.01,49.935,30.244,60.0,0.0
706.0,49.902,30.244,60.0,0.0
707.01,49.902,30.244,60.0,0.0
708.0,49.902,30.212,60.0,0.0
709.01,49.902,30.244,60.0,0.0
710.01,49.902,30.244,60.0,0.0
711.01,49.902,30.244,60.0,0.0
712.0,49.902,30.244,60.0,0.0
713.01,49.902,30.244,60.0,0.0
714.01,49.902,30.244,60.0,0.0
715.01,49.902,30.244,60.0,0.0
716.01,49.902,30.244,60.0,0.0
717.01,49.902,30.212,60.0,0.0
718.01,49.902,30.244,60.0,0.0
719.0,49.902,30.244,60.0,0.0
720.0,49.902,30.438,60.0,60.0
721.01,49.902,30.502,60.0,60.0
722.0,49.902,30.244,60.0,60.0
723.01,49.902,30.438,60.0,60.0
724.01,49.902,30.47,60.0,60.0
725.0,49.902,30.373,60.0,60.0
726.01,49.902,30.502,60.0,60.0
727.02,49.902,30.438,60.0,60.0
728.01,49.902,30.309,60.0,60.0
729.01,49.902,30.438,60.0,60.0
730.0,49.902,30.438,60.0,60.0
731.01,49.902,30.341,60.0,60.0
732.0,49.902,30.663,60.0,60.0
733.0,49.902,30.792,60.0,60.0
734.0,49.902,30.728,60.0,60.0
735.01,49.902,30.824,60.0,60.0
736.01,49.902,30.76,60.0,60.0
737.0,49.902,30.76,60.0,60.0
738.01,49.902,30.663,60.0,60.0
739.01,49.902,30.985,60.0,60.0
740.0,49.902,31.146,60.0,60.0
741.01,49.902,31.082,60.0,60.0
742.01,49.902,31.082,60.0,60.0
743.01,49.935,31.211,60.0,60.0
744.01,49.967,31.275,60.0,60.0
745.01,50.063,31.404,60.0,60.0
746.02,49.999,31.469,60.0,60.0
747.0,49.935,31.437,60.0,60.0
748.01,49.935,31.727,60.0,60.0
749.01,49.935,31.565,60.0,60.0
750.0,50.031,31.727,60.0,60.0
751.01,50.16,31.727,60.0,60.0
753.0,50.16,32.081,60.0,60.0
754.01,50.225,31.855,60.0,60.0
755.0,50.192,31.888,60.0,60.0
756.01,50.16,32.307,60.0,60.0
757.01,50.225,32.242,60.0,60.0
758.0,50.192,32.307,60.0,60.0
759.01,50.225,32.564,60.0,60.0
760.01,50.225,32.468,60.0,60.0
761.01,50.225,32.5,60.0,60.0
762.01,50.289,32.758,60.0,60.0
763.0,50.257,32.693,60.0,60.0
764.01,50.321,32.822,60.0,60.0
765.01,50.386,32.951,60.0,60.0
766.01,50.45,33.016,60.0,60.0
767.0,50.482,33.016,60.0,60.0
768.01,50.45,33.241,60.0,60.0
769.0,50.45,33.402,60.0,60.0
770.01,50.386,33.338,60.0,60.0
771.01,50.354,33.273,60.0,60.0
772.0,50.321,33.499,60.0,60.0
773.01,50.45,33.467,60.0,60.0
774.01,50.418,33.467,60.0,60.0
775.01,50.418,33.692,60.0,60.0
776.0,50.418,33.95,60.0,60.0
777.01,50.515,33.982,60.0,60.0
778.0,50.482,34.015,60.0,60.0
779.01,50.547,34.079,60.0,60.0
780.01,50.515,34.337,60.0,60.0
781.0,50.547,34.24,60.0,60.0
782.0,50.547,34.24,60.0,60.0
783.01,50.547,34.369,60.0,60.0
784.0,50.547,34.659,60.0,60.0
785.0,50.547,34.627,60.0,60.0
786.01,50.547,34.691,60.0,60.0
787.01,50.547,34.659,60.0,60.0
788.01,50.547,34.82,60.0,60.0
789.0,50.547,34.853,60.0,60.0
790.0,50.547,34.885,60.0,60.0
791.01,50.579,35.014,60.0,60.0
792.01,50.676,35.11,60.0,60.0
793.01,50.708,35.271,60.0,60.0
794.01,50.74,35.271,60.0,60.0
795.01,50.772,35.207,60.0,60.0
796.02,50.74,35.497,60.0,60.0
797.01,50.869,35.497,60.0,60.0
798.0,50.869,35.594,60.0,60.0
799.01,50.869,35.594,60.0,60.0
800.01,50.805,35.658,60.0,60.0
801.01,50.869,35.755,60.0,60.0
802.01,50.869,35.723,60.0,60.0
803.01,50.869,35.723,60.0,60.0
804.0,50.869,35.787,60.0,60.0
805.01,50.869,36.142,60.0,60.0
806.01,50.934,36.303,60.0,60.0
807.0,50.869,36.045,60.0,60.0
808.01,50.901,36.238,60.0,60.0
809.01,50.901,36.335,60.0,60.0
810.0,50.966,36.303,60.0,60.0
811.01,51.03,36.335,60.0,60.0
812.02,51.127,36.561,60.0,60.0
813.01,51.095,36.561,60.0,60.0
814.01,51.127,36.593,60.0,60.0
815.0,51.063,36.657,60.0,60.0
816.0,51.03,36.818,60.0,60.0
817.01,51.063,36.754,60.0,60.0
818.0,51.191,36.754,60.0,60.0
819.01,51.191,36.883,60.0,60.0
820.01,51.191,37.044,60.0,60.0
821.01,51.191,36.947,60.0,60.0
822.0,51.191,36.947,60.0,60.0
823.01,51.191,37.205,60.0,60.0
824.0,51.224,37.27,60.0,60.0
825.0,51.191,37.27,60.0,60.0
826.0,51.224,37.173,60.0,60.0
827.0,51.288,37.592,60.0,60.0
828.0,51.256,37.527,60.0,60.0
829.01,51.191,37.463,60.0,60.0
830.01,51.288,37.592,60.0,60.0
831.01,51.385,37.753,60.0,60.0
832.01,51.417,37.721,60.0,60.0
833.0,51.449,37.721,60.0,60.0
834.0,51.481,37.85,60.0,60.0
835.01,51.449,37.85,60.0,60.0
836.0,51.514,37.914,60.0,60.0
837.01,51.481,37.979,60.0,60.0
838.01,51.514,38.204,60.0,60.0
839.01,51.514,38.172,60.0,60.0
840.01,51.514,37.979,60.0,60.0
841.01,51.514,38.236,60.0,60.0
842.01,51.514,38.236,60.0,60.0
843.01,51.514,38.43,60.0,60.0
844.0,51.514,38.494,60.0,60.0
845.01,51.514,38.365,60.0,60.0
846.02,51.514,38.43,60.0,60.0
847.01,51.514,38.43,60.0,60.0
848.01,51.514,38.43,60.0,60.0
849.0,51.514,38.559,60.0,60.0
850.01,51.514,38.494,60.0,60.0
851.02,51.514,38.881,60.0,60.0
852.02,51.546,38.881,60.0,60.0
853.01,51.61,38.881,60.0,60.0
854.01,51.707,38.816,60.0,60.0
855.0,51.739,38.623,60.0,60.0
856.01,51.771,39.074,60.0,60.0
857.0,51.836,39.01,60.0,60.0
858.01,51.836,39.139,60.0,60.0
859.0,51.836,39.01,60.0,60.0
860.01,51.836,39.203,60.0,60.0
861.01,51.836,39.074,60.0,60.0
862.01,51.836,39.139,60.0,60.0
863.01,51.836,39.235,60.0,60.0
864.0,51.836,39.332,60.0,60.0
865.01,51.9,39.461,60.0,60.0
866.01,51.933,39.268,60.0,60.0
867.0,51.933,39.332,60.0,60.0
868.0,51.933,39.461,60.0,60.0
869.01,52.029,39.396,60.0,60.0
870.02,52.029,39.719,60.0,60.0
871.01,52.062,39.783,60.0,60.0
872.0,52.062,39.848,60.0,60.0
873.01,52.062,39.783,60.0,60.0
874.0,52.126,39.848,60.0,60.0
875.01,52.126,39.848,60.0,60.0
876.01,52.062,39.944,60.0,60.0
877.01,52.126,39.88,60.0,60.0
878.01,52.158,40.009,60.0,60.0
879.01,52.158,40.041,60.0,60.0
880.0,52.158,40.17,60.0,60.0
881.01,52.158,40.041,60.0,60.0
882.02,52.19,40.17,60.0,60.0
883.0,52.158,40.105,60.0,60.0
884.01,52.158,39.944,60.0,60.0
885.01,52.158,40.009,60.0,60.0
886.01,52.19,40.396,60.0,60.0
887.01,52.158,40.396,60.0,60.0
888.01,52.19,40.299,60.0,60.0
889.01,52.158,40.299,60.0,60.0
890.02,52.223,40.299,60.0,60.0
891.01,52.352,40.299,60.0,60.0
892.01,52.384,40.428,60.0,60.0
893.01,52.448,40.492,60.0,60.0
894.01,52.384,40.653,60.0,60.0
895.01,52.416,40.75,60.0,60.0
896.01,52.48,40.524,60.0,60.0
897.0,52.48,40.75,60.0,60.0
898.01,52.48,40.814,60.0,60.0
899.0,52.48,40.814,60.0,60.0
900.01,52.48,40.653,60.0,60.0
901.01,52.48,40.75,60.0,60.0
902.0,52.48,40.847,60.0,60.0
903.01,52.48,40.621,60.0,60.0
904.01,52.48,41.008,60.0,60.0
905.01,52.513,41.008,60.0,60.0
906.01,52.577,41.008,60.0,60.0
907.01,52.48,41.008,60.0,60.0
908.01,52.706,40.943,60.0,60.0
909.01,52.545,41.137,60.0,60.0
910.01,52.609,41.008,60.0,60.0
911.01,52.738,41.008,60.0,60.0
912.01,52.738,41.04,60.0,60.0
913.0,52.803,41.137,60.0,60.0
914.01,52.803,41.201,60.0,60.0
915.01,52.771,41.33,60.0,60.0
916.01,52.803,41.395,60.0,60.0
917.01,52.803,41.459,60.0,60.0
918.01,52.835,41.459,60.0,60.0
919.01,52.803,41.459,60.0,60.0
920.01,52.803,41.395,60.0,60.0
921.01,52.803,41.395,60.0,60.0
922.0,52.803,41.427,60.0,60.0
923.01,52.803,41.523,60.0,60.0
924.01,52.932,41.62,60.0,60.0
925.01,52.932,41.62,60.0,60.0
926.01,53.093,41.491,60.0,60.0
927.0,53.028,41.523,60.0,60.0
928.01,52.996,41.717,60.0,60.0
929.0,53.093,41.781,60.0,60.0
930.01,53.125,41.523,60.0,60.0
931.0,53.125,41.523,60.0,60.0
932.01,53.125,41.813,60.0,60.0
933.0,53.125,41.717,60.0,60.0
934.01,53.125,41.813,60.0,60.0
935.0,53.157,41.781,60.0,60.0
936.01,53.222,42.007,60.0,60.0
937.0,53.286,42.104,60.0,60.0
938.0,53.318,41.975,60.0,60.0
939.01,53.222,41.975,60.0,60.0
940.01,53.286,42.039,60.0,60.0
941.01,53.286,42.104,60.0,60.0
942.0,53.254,41.846,60.0,60.0
943.0,53.254,42.104,60.0,60.0
944.01,53.383,42.2,60.0,60.0
945.0,53.383,42.297,60.0,60.0
946.0,53.318,42.104,60.0,60.0
947.01,53.447,42.361,60.0,60.0
948.0,53.447,42.426,60.0,60.0
949.01,53.447,42.168,60.0,60.0
950.0,53.447,42.168,60.0,60.0
951.01,53.447,42.426,60.0,60.0
952.01,53.447,42.297,60.0,60.0
953.01,53.447,42.329,60.0,60.0
954.02,53.447,42.426,60.0,60.0
955.01,53.447,42.555,60.0,60.0
956.02,53.447,42.329,60.0,60.0
957.01,53.479,42.651,60.0,60.0
958.0,53.608,42.684,60.0,60.0
959.02,53.576,42.49,60.0,60.0
960.0,53.705,42.748,60.0,60.0
961.01,53.705,42.684,60.0,60.0
962.0,53.673,42.684,60.0,60.0
963.01,53.705,42.684,60.0,60.0
964.01,53.447,42.522,60.0,60.0
965.01,53.737,42.813,60.0,60.0
966.01,53.705,42.813,60.0,60.0
967.0,53.576,42.587,60.0,60.0
968.01,53.77,42.845,60.0,60.0
969.01,53.737,42.909,60.0,60.0
970.0,53.77,43.07,60.0,60.0
971.01,53.77,42.877,60.0,60.0
972.01,53.77,42.974,60.0,60.0
973.01,53.802,43.07,60.0,60.0
974.0,53.77,43.006,60.0,60.0
975.01,53.77,42.813,60.0,60.0
976.0,53.802,42.813,60.0,60.0
977.0,53.77,43.038,60.0,60.0
978.01,53.77,42.974,60.0,60.0
979.01,53.77,42.941,60.0,60.0
980.01,53.77,43.328,60.0,60.0
981.0,53.866,43.393,60.0,60.0
982.01,53.834,43.07,60.0,60.0
983.01,53.931,43.264,60.0,60.0
984.02,53.802,43.393,60.0,60.0
985.01,53.898,43.328,60.0,60.0
986.01,54.027,43.393,60.0,60.0
987.01,54.092,43.328,60.0,60.0
988.0,53.898,43.328,60.0,60.0
989.01,54.092,43.393,60.0,60.0
990.0,54.092,43.393,60.0,60.0
991.02,54.092,43.425,60.0,60.0
992.01,54.092,43.328,60.0,60.0
993.02,54.092,43.296,60.0,60.0
994.01,54.156,43.554,60.0,60.0
995.01,54.156,43.554,60.0,60.0
996.01,54.285,43.393,60.0,60.0
997.0,54.124,43.457,60.0,60.0
998.02,54.35,43.65,60.0,60.0
999.0,54.221,43.65,60.0,60.0
1000.01,54.414,43.65,60.0,60.0
1001.01,54.382,43.521,60.0,60.0
1002.01,54.317,43.65,60.0,60.0
1003.01,54.124,43.521,60.0,60.0
1004.01,54.382,43.715,60.0,60.0
1005.01,54.285,43.779,60.0,60.0
1006.01,54.414,43.94,60.0,60.0
1007.01,54.382,43.554,60.0,60.0
1008.01,54.317,43.844,60.0,60.0
1009.01,54.414,44.037,60.0,60.0
1010.0,54.414,44.037,60.0,60.0
1011.01,54.414,43.844,60.0,60.0
1012.01,54.414,44.037,60.0,60.0
1013.01,54.414,44.037,60.0,60.0
1014.01,54.414,43.908,60.0,60.0
1015.01,54.414,43.973,60.0,60.0
1016.01,54.414,43.973,60.0,60.0
1017.01,54.446,43.973,60.0,60.0
1018.01,54.479,43.812,60.0,60.0
1019.01,54.479,44.166,60.0,60.0
1020.02,54.511,44.166,60.0,60.0
1021.0,54.64,44.198,60.0,60.0
1022.01,54.64,44.037,60.0,60.0
1023.01,54.511,44.295,60.0,60.0
1024.01,54.704,44.295,60.0,60.0
1025.01,54.672,44.295,60.0,60.0
1026.01,54.64,44.166,60.0,60.0
1027.02,54.736,44.295,60.0,60.0
1028.02,54.704,44.23,60.0,60.0
1029.01,54.704,44.23,60.0,60.0
1030.01,54.64,44.23,60.0,60.0
1031.01,54.736,44.327,60.0,60.0
1032.0,54.736,44.392,60.0,60.0
1033.0,54.736,44.617,60.0,60.0
1034.0,54.543,44.327,60.0,60.0
1035.0,54.704,44.553,60.0,60.0
1036.01,54.704,44.359,60.0,60.0
1037.02,54.672,44.585,60.0,60.0
1038.02,54.736,44.617,60.0,60.0
1039.0,54.704,44.682,60.0,60.0
1040.01,54.736,44.424,60.0,60.0
1041.01,54.736,44.488,60.0,60.0
1042.01,54.736,44.617,60.0,60.0
1043.01,54.479,44.553,60.0,60.0
1044.01,54.736,44.553,60.0,60.0
1045.01,54.736,44.553,60.0,60.0
1046.01,54.736,44.682,60.0,60.0
1047.01,54.736,44.617,60.0,60.0
1048.01,54.736,44.553,60.0,60.0
1049.01,54.736,44.553,60.0,60.0
1050.01,54.736,44.682,60.0,60.0
1051.01,54.736,44.714,60.0,60.0
1052.01,54.736,44.488,60.0,60.0
1053.01,54.736,44.746,60.0,60.0
1054.01,54.736,44.714,60.0,60.0
1055.01,54.736,44.456,60.0,60.0
1056.01,54.736,44.585,60.0,60.0
1057.0,54.736,44.649,60.0,60.0
1058.01,54.736,44.875,60.0,60.0
1059.01,54.736,44.553,60.0,60.0
1060.01,54.736,44.746,60.0,60.0
1061.0,54.769,44.746,60.0,60.0
1062.02,54.865,44.939,60.0,60.0
1063.01,54.865,44.746,60.0,60.0
1064.01,54.769,44.714,60.0,60.0
1065.01,54.897,44.811,60.0,60.0
1066.01,54.801,44.939,60.0,60.0
1067.01,54.897,44.875,60.0,60.0
1068.01,54.769,44.811,60.0,60.0
1069.0,54.962,44.875,60.0,60.0
1070.0,54.736,44.939,60.0,60.0
1071.02,54.736,44.939,60.0,60.0
1072.01,54.865,45.004,60.0,60.0
1073.01,54.736,44.939,60.0,60.0
1074.0,55.026,44.939,60.0,60.0
1075.01,54.994,44.746,60.0,60.0
1076.01,54.801,45.004,60.0,60.0
1077.01,54.801,44.875,60.0,60.0
1078.0,55.059,44.875,60.0,60.0
1079.01,55.059,44.811,60.0,60.0
1080.01,55.059,45.004,60.0,60.0
1081.0,55.059,45.004,60.0,60.0
1082.01,55.059,44.811,60.0,60.0
1083.01,55.059,44.939,60.0,60.0
1084.01,55.091,45.068,60.0,60.0
1085.01,55.123,45.101,60.0,60.0
1086.02,55.284,45.133,60.0,60.0
1087.01,55.252,45.101,60.0,60.0
1088.0,55.316,45.165,60.0,60.0
1089.01,55.349,44.939,60.0,60.0
1090.01,55.284,45.068,60.0,60.0
1091.0,55.381,45.229,60.0,60.0
1092.01,55.123,45.036,60.0,60.0
1093.01,55.123,45.068,60.0,60.0
1094.01,55.091,45.262,60.0,60.0
1095.0,55.284,45.262,60.0,60.0
1096.01,55.252,45.068,60.0,60.0
1097.01,55.349,45.262,60.0,60.0
1098.0,55.155,45.262,60.0,60.0
1099.01,55.349,45.326,60.0,60.0
1100.01,55.349,45.068,60.0,60.0
1101.01,55.123,45.262,60.0,60.0
1102.0,55.252,45.326,60.0,60.0
1103.01,55.123,45.262,60.0,60.0
1104.0,55.059,45.326,60.0,60.0
1105.01,55.123,45.068,60.0,60.0
1106.01,55.252,45.262,60.0,60.0
1107.0,55.123,45.326,60.0,60.0
1108.01,55.349,45.262,60.0,60.0
1109.0,55.349,45.358,60.0,60.0
1110.01,55.381,45.391,60.0,60.0
1111.02,55.381,45.133,60.0,60.0
1112.01,55.349,45.068,60.0,60.0
1113.0,55.381,45.358,60.0,60.0
1114.01,55.349,45.229,60.0,60.0
1115.0,55.316,45.197,60.0,60.0
1116.0,55.381,45.326,60.0,60.0
1117.02,55.381,45.101,60.0,60.0
1118.01,55.381,45.101,60.0,60.0
1119.0,55.284,45.197,60.0,60.0
1120.01,55.381,45.423,0.0,60.0
1121.02,55.316,45.326,0.0,60.0
1122.01,55.349,45.391,0.0,60.0
1123.0,55.381,45.294,0.0,60.0
1124.01,55.316,45.326,0.0,60.0
1125.01,55.381,45.294,0.0,60.0
1126.01,55.381,45.294,0.0,60.0
1127.01,55.284,45.52,0.0,60.0
1128.0,55.091,45.487,0.0,60.0
1129.01,55.155,45.52,0.0,60.0
1130.01,55.059,45.584,0.0,60.0
1131.01,55.059,45.648,0.0,60.0
1132.0,55.026,45.455,0.0,60.0
1133.01,54.962,45.552,0.0,60.0
1134.01,54.994,45.648,0.0,60.0
1135.01,54.736,45.584,0.0,60.0
1136.01,54.769,45.648,0.0,60.0
1137.01,54.736,45.648,0.0,60.0
1138.01,54.446,45.423,0.0,60.0
1139.01,54.414,45.552,0.0,60.0
1140.01,54.188,45.229,0.0,60.0
1141.0,54.092,45.262,0.0,60.0
1142.01,54.092,45.262,0.0,60.0
1143.01,53.834,45.326,0.0,60.0
1144.01,53.705,45.326,0.0,60.0
1145.01,53.77,45.358,0.0,60.0
1146.01,53.512,45.326,0.0,60.0
1147.02,53.447,45.229,0.0,60.0
1148.0,53.351,45.391,0.0,60.0
1149.0,53.125,45.229,0.0,60.0
1150.01,53.125,45.423,0.0,60.0
1151.01,52.803,45.294,0.0,60.0
1152.01,52.674,45.52,0.0,60.0
1153.01,52.48,45.262,0.0,60.0
1154.01,52.48,45.165,0.0,60.0
1155.01,52.19,45.358,0.0,60.0
1156.01,52.158,45.455,0.0,60.0
1157.0,51.965,45.455,0.0,60.0
1158.0,51.836,45.294,0.0,60.0
1159.0,51.514,45.358,0.0,60.0
1160.01,51.514,45.358,0.0,60.0
1161.01,51.481,45.455,0.0,60.0
1162.0,51.191,45.616,0.0,60.0
1163.01,51.191,45.52,0.0,60.0
1164.0,50.901,45.648,0.0,60.0
1165.01,50.805,45.52,0.0,60.0
1166.01,50.547,45.648,0.0,60.0
1167.01,50.289,45.648,0.0,60.0
1168.01,50.225,45.648,0.0,60.0
1169.01,50.225,45.584,0.0,60.0
1170.01,49.935,45.584,0.0,60.0
1171.01,49.902,45.52,0.0,60.0
1172.01,49.58,45.423,0.0,60.0
1173.01,49.354,45.068,0.0,60.0
1174.0,49.322,45.391,0.0,60.0
1175.01,49.097,45.358,0.0,60.0
1176.01,49.193,45.294,0.0,60.0
1177.01,48.903,45.068,0.0,60.0
1178.01,48.71,45.262,0.0,60.0
1179.0,48.581,45.262,0.0,60.0
1180.01,48.42,45.262,0.0,60.0
1181.01,48.291,45.326,0.0,60.0
1182.0,48.065,45.326,0.0,60.0
1183.01,47.969,45.262,0.0,60.0
1184.0,48.001,45.326,0.0,60.0
1185.0,47.711,45.068,0.0,60.0
1186.01,47.646,45.068,0.0,60.0
1187.01,47.679,45.262,0.0,60.0
1188.0,47.646,45.262,0.0,60.0
1189.01,47.421,45.326,0.0,60.0
1190.01,47.324,45.068,0.0,60.0
1191.0,47.26,45.197,0.0,60.0
1192.01,47.066,45.197,0.0,60.0
1193.01,47.002,45.262,0.0,60.0
1194.01,46.776,45.262,0.0,60.0
1195.0,46.68,45.326,0.0,60.0
1196.01,46.68,45.294,0.0,60.0
1197.0,46.357,45.197,0.0,60.0
1198.0,46.261,45.004,0.0,60.0
1199.0,46.229,45.101,0.0,60.0
1200.0,46.1,45.068,0.0,60.0
1201.01,46.035,45.165,0.0,60.0
1202.01,46.003,45.036,0.0,60.0
1203.01,45.874,44.778,0.0,60.0
1204.01,45.713,45.036,0.0,60.0
1205.0,45.584,45.004,0.0,60.0
1206.01,45.391,44.939,0.0,60.0
1207.0,45.262,44.746,0.0,60.0
1208.01,45.068,44.746,0.0,60.0
1209.01,45.036,44.875,0.0,60.0
1210.01,44.907,44.939,0.0,60.0
1211.01,44.778,45.004,0.0,60.0
1212.01,44.714,44.811,0.0,60.0
1213.01,44.456,44.811,0.0,60.0
1214.0,44.424,44.939,0.0,60.0
1215.0,44.359,44.746,0.0,60.0
1216.01,44.198,44.811,0.0,60.0
1217.01,44.134,44.811,0.0,60.0
1218.01,44.102,44.746,0.0,60.0
1219.01,43.812,44.875,0.0,60.0
1220.01,43.779,44.843,0.0,60.0
1221.02,43.618,44.424,0.0,60.0
1222.0,43.586,44.714,0.0,60.0
1223.01,43.457,44.617,0.0,60.0
1224.0,43.457,44.424,0.0,60.0
1225.02,43.135,44.488,0.0,60.0
1226.01,43.135,44.488,0.0,60.0
1227.01,43.135,44.682,0.0,60.0
1228.01,43.135,44.617,0.0,60.0
1229.02,42.845,44.682,0.0,60.0
1230.0,42.845,44.488,0.0,60.0
1231.01,42.748,44.585,0.0,60.0
1232.01,42.587,44.617,0.0,60.0
1233.02,42.555,44.392,0.0,60.0
1234.01,42.458,44.23,0.0,60.0
1235.01,42.329,44.102,0.0,60.0
1236.0,42.168,44.359,0.0,60.0
1237.0,42.168,44.23,0.0,60.0
1238.01,41.91,44.23,0.0,60.0
1239.01,41.878,44.359,0.0,60.0
1240.0,41.846,44.295,0.0,60.0
1241.01,41.846,44.295,0.0,60.0
1242.01,41.556,44.23,0.0,60.0
1243.01,41.491,44.102,0.0,60.0
1244.0,41.523,44.359,0.0,60.0
1245.0,41.233,44.359,0.0,60.0
1246.01,41.201,44.198,0.0,60.0
1247.01,41.201,43.844,0.0,60.0
1248.01,41.137,44.069,0.0,60.0
1249.0,40.911,44.005,0.0,60.0
1250.0,40.879,43.908,0.0,60.0
1251.01,40.686,43.973,0.0,60.0
1252.01,40.589,43.779,0.0,60.0
1253.01,40.589,44.037,0.0,60.0
1254.01,40.557,44.037,0.0,60.0
1255.01,40.557,43.973,0.0,60.0
1256.01,40.331,43.844,0.0,60.0
1257.01,40.234,43.876,0.0,60.0
1258.01,40.234,43.844,0.0,60.0
1259.01,40.041,43.747,0.0,60.0
1260.0,39.912,43.747,0.0,60.0
1261.01,39.944,43.586,0.0,60.0
1262.0,39.912,43.715,0.0,60.0
1263.01,39.88,43.65,0.0,60.0
1264.01,39.751,43.65,0.0,60.0
